Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,User_Score
9793,ESPN NHL Hockey,PS2,2003.0,Sports,Sega  ,0.11,0.09,,0.03,,
9794,Harvest Moon GB,GB,1998.0,Simulation,Natsume  ,,,0.23,0.0,,
9795,DiRT Showdown,X360,2012.0,Racing,Codemasters  ,0.08,0.13,,0.02,,
9796,Sherlock Holmes and the Mystery of Osborne House,DS,2011.0,Adventure,THQ  ,0.07,0.14,,0.03,,
9797,The Incredible Hulk: Ultimate Destruction,XB,2005.0,Action,VU Games  ,0.17,0.05,,0.01,,
9798,NCAA GameBreaker 2003,PS2,2002.0,Sports,Sony Computer Entertainment  ,0.11,0.09,,0.03,,
9799,Gundam Battle Assault,PS,2000.0,Fighting,Bandai  ,0.13,0.09,,0.02,,
9800,Tony Hawk's Downhill Jam,Wii,2006.0,Sports,Activision  ,0.21,0.0,,0.02,,
9801,Virtua Fighter Kids,SAT,1996.0,Fighting,Sega  ,,,0.23,,6.6,
9802,Madagascar: Escape 2 Africa,PS3,2008.0,Action,Activision  ,0.12,0.08,,0.03,,
9803,Lunar: Silver Star Story,SAT,1996.0,Role-Playing,Kadokawa Shoten  ,,,0.23,0.0,,
9804,Rocket Power: Beach Bandits,GC,2002.0,Platform,THQ  ,0.18,0.05,,0.01,,
9805,RIGS: Mechanized Combat League,PS4,2016.0,Action,Sony Interactive Entertainment  ,0.11,0.06,0.02,0.04,,
9806,Shaun White Snowboarding,DS,2008.0,Sports,Ubisoft  ,0.21,0.0,,0.02,6.2,
9807,Looney Tunes: Acme Arsenal,Wii,2007.0,Action,Warner Bros. Interactive  ,0.21,0.01,,0.02,,
9809,M&M's Kart Racing,Wii,2007.0,Racing,DSI Games  ,0.21,,,0.02,,
9810,Tom Clancy's Rainbow Six: Rogue Spear,PS,2001.0,Shooter,Red Storm Entertainment  ,0.13,0.09,,0.02,,
9811,NHL FaceOff 2001,PS,2000.0,Sports,Sony Computer Entertainment  ,0.13,0.09,,0.02,7.2,
9812,Me & My Katamari,PSP,2006.0,Puzzle,Namco  ,0.13,0.01,0.08,,7.2,
9813,Yu-Gi-Oh! GX: Duel Academy,GBA,2006.0,Misc,Konami  ,0.17,0.06,,0.0,,
9814,Tribes: Aerial Assault,PS2,2002.0,Shooter,Sierra Entertainment  ,0.11,0.09,,0.03,,
9815,Ultimate Band,DS,2008.0,Misc,Disney Interactive Studios  ,0.19,0.02,,0.02,,
9816,Colony Wars: Vengeance,PS,1998.0,Simulation,Psygnosis  ,0.13,0.09,,0.02,8.6,
9819,Madden NFL 06,GBA,2005.0,Sports,EA Sports  ,0.17,0.06,,0.0,,
9820,Family Fest presents: Movie Games,Wii,2008.0,Action,Ubisoft  ,0.21,0.01,,0.02,,
9821,The King of Fighters '95 (CD),NG,1995.0,Fighting,SNK  ,,,0.23,,,
9822,NASCAR 08,PS3,2007.0,Racing,EA Sports  ,0.15,0.05,,0.03,,
9823,Perfect Weapon,PS,1996.0,Action,ASC Games  ,0.13,0.09,,0.02,,
9824,Harvest Moon: The Land of Origin,3DS,2012.0,Simulation,Marvelous  ,,,0.23,,,
9825,Corpse Party: Blood Drive,PSV,2015.0,Adventure,Xseed Games  ,0.11,0.01,0.06,0.04,,
9826,NBA 2K6,X360,2005.0,Action,2K Sports  ,0.21,0.01,,0.02,8.0,
9827,Hello Kitty Seasons,Wii,2010.0,Adventure,Zoo Games  ,0.15,0.06,,0.02,,
9828,Major League Baseball 2K10,PS2,2010.0,Sports,2K Sports  ,0.11,0.09,,0.03,,
9829,TrackMania: Build to Race,Wii,2011.0,Racing,City Interactive  ,0.09,0.11,,0.02,7.0,
9830,Mafia,XB,2004.0,Action,Gathering of Developers  ,0.17,0.05,,0.01,,
9831,SSX on Tour,PSP,2005.0,Sports,EA Sports BIG   ,0.19,0.02,,0.02,8.2,
9832,Madden NFL 13,WiiU,2012.0,Sports,EA Sports  ,0.21,,,0.02,7.2,
9833,What's Cooking? Jamie Oliver,DS,2008.0,Simulation,Atari  ,0.2,0.01,,0.02,,
9834,Hannah Montana: The Movie,PS3,2009.0,Adventure,Disney Interactive Studios  ,0.14,0.06,,0.03,,
9835,Airblade,PS2,2002.0,Sports,Namco  ,0.11,0.09,,0.03,,
9836,Dynasty Warriors: Strikeforce,X360,2010.0,Action,Tecmo Koei  ,0.13,0.06,0.02,0.02,7.3,
9837,Mega Man & Bass,GBA,2003.0,Platform,Capcom  ,0.16,0.06,,0.0,,
9839,Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2005.0,Role-Playing,Square Enix  ,0.13,0.1,,0.03,,
9840,Hatsune Miku -Project DIVA- f,PSV,2014.0,Music,Sega  ,,,0.23,,,
9842,Valkyrie Profile: Covenant of the Plume,DS,2009.0,Role-Playing,Square Enix  ,0.22,0.02,0.16,0.02,7.5,
9843,Anno 2205,PC,2015.0,Strategy,Ubisoft  ,0.04,0.17,,0.02,,
9844,Transformer: Rise of the Dark Spark,PS4,2014.0,Shooter,Activision  ,0.08,0.11,0.01,0.04,,
9845,AKB1/149: Love Election,PSP,2012.0,Simulation,Namco Bandai Games  ,,,0.23,,,
9846,Mortal Kombat: Armageddon,Wii,2007.0,Fighting,Midway Games  ,0.19,0.02,,0.02,6.8,
9848,Tetris 2 (weekly jp sales),GB,1993.0,Puzzle,Nintendo  ,,,0.23,0.0,,
9849,Neopets Puzzle Adventure,Wii,2008.0,Puzzle,Capcom  ,0.19,0.02,,0.02,,
9850,Pro Yakyuu Team o Tsukurou! 2,PS2,2003.0,Sports,Sega  ,,,0.23,,,
9851,Pinball Hall of Fame: The Gottlieb Collection,PSP,2005.0,Misc,Crave Entertainment  ,0.2,0.01,,0.02,7.2,
